1    -1.842418    0.000000
2    -0.135781    0.000000
3    -0.064102    0.000000
4    -0.098223    0.000000
5    0.047273    0.000000
6    0.176194    0.000000
7    0.139568    0.000000
8    0.334769    0.125000
9    0.392618    0.111111
10    0.363666    0.100000
11    0.391509    0.090909
12    0.259957    0.083333
13    0.128526    0.076923
14    0.052090    0.071429
15    -0.019782    0.066667
16    0.002247    0.062500
17    -0.002993    0.058824
18    -0.002620    0.055556
19    0.011429    0.052632
20    0.039326    0.050000
21    0.032469    0.047619
22    0.070369    0.045455
23    0.068557    0.043478
24    0.095715    0.041667
25    0.107226    0.040000
26    0.023780    0.038462
27    -0.004043    0.037037
28    -0.017447    0.035714
29    -0.008678    0.034483
30    -0.027693    0.033333
31    0.010522    0.032258
32    0.012201    0.031250
33    0.034711    0.030303
34    0.093953    0.058824
35    0.090857    0.057143
36    0.100822    0.055556
37    0.105841    0.081081
38    0.105201    0.078947
39    0.123979    0.076923
40    0.110218    0.075000
41    0.080209    0.073171
42    0.075821    0.071429
43    0.088183    0.069767
44    0.087463    0.068182
45    0.077730    0.066667
46    0.035817    0.065217
47    0.031588    0.063830
48    0.027839    0.062500
49    0.025905    0.061224
50    0.058045    0.080000
51    0.050479    0.078431
52    0.038572    0.076923
53    0.059578    0.075472
54    0.074289    0.074074
55    0.054361    0.072727
56    0.033041    0.071429
57    0.038550    0.070175
58    0.064080    0.086207
59    0.069492    0.084746
60    0.071967    0.083333
61    0.061492    0.081967
62    0.108766    0.096774
63    0.088900    0.095238
64    0.064736    0.093750
65    0.063322    0.092308
66    0.055531    0.090909
67    0.047372    0.089552
68    0.060303    0.088235
69    0.072058    0.086957
70    0.069740    0.085714
71    0.064277    0.084507
72    0.060307    0.083333
73    0.048222    0.082192
74    0.058602    0.081081
75    0.047064    0.080000
76    0.052059    0.078947
77    0.051562    0.077922
78    0.058679    0.076923
79    0.077426    0.075949
80    0.082208    0.075000
81    0.066637    0.074074
82    0.055975    0.073171
83    0.044344    0.072289
84    0.041259    0.071429
85    0.042246    0.070588
86    0.046593    0.069767
87    0.038815    0.068966
88    0.032145    0.068182
89    0.025483    0.067416
90    0.025538    0.066667
91    0.019662    0.065934
92    0.034285    0.065217
93    0.030861    0.064516
94    0.037629    0.063830
95    0.037978    0.063158
96    0.042491    0.062500
97    0.053476    0.072165
98    0.049641    0.071429
99    0.062753    0.080808
100    0.066695    0.080000
101    0.064711    0.079208
102    0.072305    0.078431
103    0.072536    0.077670
104    0.053112    0.076923
105    0.044886    0.076190
106    0.059907    0.075472
107    0.054584    0.074766
108    0.057303    0.074074
109    0.059042    0.073394
110    0.061745    0.072727
111    0.068297    0.081081
112    0.078519    0.080357
113    0.078637    0.079646
114    0.079559    0.078947
115    0.077977    0.078261
116    0.080857    0.077586
117    0.074790    0.076923
118    0.068874    0.076271
119    0.059912    0.075630
120    0.067325    0.075000
121    0.064429    0.074380
122    0.060692    0.073770
123    0.068395    0.073171
124    0.074312    0.072581
125    0.083962    0.072000
126    0.079658    0.071429
127    0.077686    0.070866
128    0.085368    0.070312
129    0.091167    0.069767
130    0.090833    0.069231
131    0.102651    0.076336
132    0.095644    0.075758
133    0.095071    0.075188
134    0.087594    0.074627
135    0.097217    0.074074
136    0.088787    0.073529
137    0.087475    0.072993
138    0.080608    0.072464
139    0.079256    0.071942
140    0.081499    0.071429
141    0.077292    0.070922
142    0.081809    0.070423
143    0.082208    0.069930
144    0.082847    0.069444
145    0.092403    0.068966
146    0.086693    0.068493
147    0.077945    0.068027
148    0.082122    0.067568
149    0.077483    0.067114
150    0.074174    0.066667
151    0.074833    0.066225
152    0.082334    0.065789
153    0.083233    0.065359
154    0.093413    0.064935
155    0.093703    0.064516
156    0.096920    0.064103
157    0.104942    0.063694
158    0.110418    0.063291
159    0.116599    0.062893
160    0.115948    0.062500
161    0.111713    0.062112
162    0.103094    0.061728
163    0.107417    0.067485
164    0.112768    0.067073
165    0.113778    0.066667
166    0.114077    0.066265
167    0.115006    0.065868
168    0.110037    0.065476
169    0.104446    0.065089
170    0.103710    0.064706
171    0.106358    0.064327
172    0.111921    0.063953
173    0.119737    0.063584
174    0.109448    0.063218
175    0.111469    0.062857
176    0.108601    0.062500
177    0.114637    0.067797
178    0.120618    0.067416
179    0.124446    0.067039
180    0.124835    0.066667
181    0.124340    0.066298
182    0.130576    0.071429
183    0.125141    0.071038
184    0.130508    0.076087
185    0.120934    0.075676
186    0.115234    0.075269
187    0.121235    0.080214
188    0.125946    0.079787
189    0.118028    0.079365
190    0.115931    0.078947
191    0.111634    0.078534
192    0.107445    0.078125
193    0.104198    0.077720
194    0.098027    0.077320
195    0.103163    0.082051
196    0.108898    0.081633
197    0.110577    0.081218
198    0.112881    0.080808
199    0.118606    0.080402
200    0.111916    0.080000
201    0.114138    0.079602
202    0.121248    0.079208
203    0.115095    0.078818
204    0.115142    0.078431
205    0.112140    0.078049
206    0.113367    0.077670
207    0.106450    0.077295
208    0.103760    0.076923
209    0.100473    0.076555
210    0.104087    0.076190
211    0.103143    0.075829
212    0.104645    0.075472
213    0.104522    0.075117
214    0.105364    0.074766
215    0.102046    0.074419
216    0.102825    0.074074
217    0.101734    0.073733
218    0.103130    0.073394
219    0.100756    0.073059
220    0.098118    0.072727
221    0.101152    0.072398
222    0.101997    0.072072
223    0.101586    0.071749
224    0.100173    0.071429
225    0.109416    0.075556
226    0.109977    0.075221
227    0.113189    0.074890
228    0.117115    0.074561
229    0.117167    0.074236
230    0.119810    0.073913
231    0.116401    0.073593
232    0.116361    0.073276
233    0.110973    0.072961
234    0.115727    0.076923
235    0.116693    0.076596
236    0.110887    0.076271
237    0.102727    0.075949
238    0.105163    0.075630
239    0.106587    0.075314
240    0.110281    0.075000
241    0.111911    0.074689
242    0.112096    0.074380
243    0.111382    0.074074
244    0.104263    0.073770
245    0.098165    0.073469
246    0.096344    0.073171
247    0.092707    0.072874
248    0.084991    0.072581
249    0.083486    0.072289
250    0.081893    0.072000
251    0.082026    0.071713
252    0.081374    0.071429
253    0.076553    0.071146
254    0.075300    0.070866
255    0.074348    0.070588
256    0.079896    0.074219
257    0.080304    0.073930
258    0.082816    0.073643
259    0.077451    0.073359
260    0.072299    0.073077
261    0.074532    0.072797
262    0.068764    0.072519
263    0.067077    0.072243
264    0.065031    0.071970
265    0.064842    0.071698
266    0.062359    0.071429
267    0.067053    0.071161
268    0.071124    0.070896
269    0.076498    0.074349
270    0.081452    0.074074
271    0.083472    0.073801
272    0.080592    0.073529
273    0.075703    0.073260
274    0.087865    0.076642
275    0.090995    0.076364
276    0.097153    0.079710
277    0.096152    0.079422
278    0.100159    0.079137
279    0.104498    0.078853
280    0.108595    0.082143
281    0.114279    0.085409
282    0.115910    0.085106
283    0.123853    0.088339
284    0.117843    0.088028
285    0.120057    0.087719
286    0.121281    0.087413
287    0.122179    0.087108
288    0.124812    0.086806
289    0.115894    0.086505
290    0.120461    0.086207
291    0.119022    0.085911
292    0.120533    0.085616
293    0.124472    0.088737
294    0.125711    0.088435
295    0.123697    0.088136
296    0.124705    0.087838
297    0.123035    0.087542
298    0.121770    0.087248
299    0.124074    0.086957
300    0.126015    0.086667
301    0.125452    0.086379
302    0.123523    0.086093
303    0.122881    0.085809
304    0.127943    0.088816
305    0.125328    0.088525
306    0.131951    0.091503
307    0.137757    0.094463
308    0.136934    0.094156
309    0.133295    0.093851
310    0.129216    0.093548
311    0.125658    0.093248
312    0.125415    0.092949
313    0.127015    0.092652
314    0.128182    0.092357
315    0.126611    0.092063
316    0.124399    0.091772
317    0.125168    0.091483
318    0.123977    0.091195
319    0.122815    0.090909
320    0.126329    0.090625
321    0.124731    0.090343
322    0.125933    0.090062
323    0.125508    0.089783
324    0.123080    0.089506
325    0.124173    0.089231
326    0.128607    0.088957
327    0.131055    0.088685
328    0.127702    0.088415
329    0.125538    0.088146
330    0.125267    0.087879
331    0.121663    0.087613
332    0.122245    0.087349
333    0.120704    0.087087
334    0.118569    0.086826
335    0.110590    0.086567
336    0.114848    0.089286
337    0.116772    0.089021
338    0.114448    0.088757
339    0.114506    0.088496
340    0.117728    0.088235
341    0.120395    0.087977
342    0.123052    0.090643
343    0.122138    0.090379
344    0.124728    0.090116
345    0.125586    0.089855
346    0.122809    0.089595
347    0.123173    0.089337
348    0.122747    0.089080
349    0.122587    0.088825
350    0.124852    0.088571
351    0.122991    0.088319
352    0.125289    0.090909
353    0.125582    0.090652
354    0.124908    0.090395
355    0.129370    0.090141
356    0.126138    0.089888
357    0.128690    0.092437
358    0.130424    0.094972
359    0.131045    0.094708
360    0.128148    0.094444
361    0.129090    0.094183
362    0.126426    0.093923
363    0.126763    0.093664
364    0.123418    0.093407
365    0.127231    0.095890
366    0.124752    0.095628
367    0.125119    0.095368
368    0.127397    0.095109
369    0.123708    0.094851
370    0.127463    0.097297
371    0.124333    0.097035
372    0.121698    0.096774
373    0.118836    0.096515
374    0.119372    0.096257
375    0.120511    0.096000
376    0.118206    0.095745
377    0.117641    0.095491
378    0.120222    0.095238
379    0.116643    0.094987
380    0.116544    0.094737
381    0.109618    0.094488
382    0.108613    0.094241
383    0.106550    0.093995
384    0.106986    0.093750
385    0.109256    0.093506
386    0.105272    0.093264
387    0.107401    0.095607
388    0.109690    0.095361
389    0.110413    0.095116
390    0.111723    0.097436
391    0.109889    0.097187
392    0.107055    0.096939
393    0.106394    0.096692
394    0.111000    0.098985
395    0.109140    0.098734
396    0.101499    0.098485
397    0.101544    0.098237
398    0.099698    0.097990
399    0.096584    0.097744
400    0.093059    0.097500
401    0.099321    0.099751
402    0.097289    0.099502
403    0.098481    0.099256
404    0.095024    0.099010
405    0.096916    0.098765
406    0.095696    0.098522
407    0.097639    0.098280
408    0.095257    0.098039
409    0.092973    0.097800
410    0.087880    0.097561
411    0.088808    0.097324
412    0.087944    0.097087
413    0.087961    0.096852
414    0.089009    0.096618
415    0.092506    0.096386
416    0.092962    0.096154
417    0.093136    0.095923
418    0.091446    0.095694
419    0.091146    0.095465
420    0.092565    0.095238
421    0.091875    0.095012
422    0.089566    0.094787
423    0.091181    0.094563
424    0.091100    0.094340
425    0.090585    0.094118
426    0.091277    0.093897
427    0.091050    0.093677
428    0.087884    0.093458
429    0.088582    0.093240
430    0.088467    0.093023
431    0.090937    0.095128
432    0.093066    0.094907
433    0.090781    0.094688
434    0.090189    0.094470
435    0.091644    0.094253
436    0.090278    0.094037
437    0.095788    0.096110
438    0.094572    0.095890
439    0.095327    0.095672
440    0.096762    0.095455
441    0.096819    0.095238
442    0.096978    0.095023
443    0.099446    0.097065
444    0.099819    0.096847
445    0.099978    0.096629
446    0.099136    0.096413
447    0.099660    0.096197
448    0.097951    0.095982
449    0.100872    0.095768
450    0.101712    0.095556
451    0.101295    0.095344
452    0.102092    0.095133
453    0.100856    0.094923
454    0.100165    0.094714
455    0.100171    0.094505
456    0.103306    0.096491
457    0.104514    0.096280
458    0.101755    0.096070
459    0.099901    0.095861
460    0.097965    0.095652
461    0.094761    0.095445
462    0.096698    0.095238
463    0.092942    0.095032
464    0.091305    0.094828
465    0.090349    0.094624
466    0.089132    0.094421
467    0.089832    0.094218
468    0.090177    0.094017
469    0.090916    0.093817
470    0.095736    0.095745
471    0.095672    0.095541
472    0.094754    0.095339
473    0.095912    0.095137
474    0.094593    0.094937
475    0.096944    0.094737
476    0.093655    0.094538
477    0.092689    0.094340
478    0.094210    0.094142
479    0.097158    0.093946
480    0.096883    0.093750
481    0.094657    0.093555
482    0.094991    0.093361
483    0.093626    0.093168
484    0.095608    0.092975
485    0.094286    0.092784
486    0.092388    0.092593
487    0.094706    0.092402
488    0.095475    0.092213
489    0.090493    0.092025
490    0.092616    0.093878
491    0.088785    0.093686
492    0.087865    0.093496
493    0.088848    0.093306
494    0.089981    0.093117
495    0.084696    0.092929
496    0.086258    0.092742
497    0.083441    0.092555
498    0.082970    0.092369
499    0.084226    0.092184
500    0.084063    0.092000
501    0.083299    0.091816
502    0.083358    0.091633
503    0.083164    0.091451
504    0.084620    0.093254
505    0.084514    0.093069
506    0.084016    0.092885
507    0.086419    0.092702
508    0.087047    0.092520
509    0.087024    0.092338
510    0.085827    0.092157
511    0.087422    0.091977
512    0.089145    0.091797
513    0.091300    0.093567
514    0.091458    0.093385
515    0.090233    0.093204
516    0.090088    0.093023
517    0.089099    0.092843
518    0.092069    0.094595
519    0.091111    0.094412
520    0.089703    0.094231
521    0.091234    0.094050
522    0.092308    0.093870
523    0.092390    0.093690
524    0.094747    0.095420
525    0.096451    0.095238
526    0.100011    0.096958
527    0.096068    0.096774
528    0.094658    0.096591
529    0.092660    0.096408
530    0.091914    0.096226
531    0.092721    0.096045
532    0.092302    0.095865
533    0.091066    0.095685
534    0.090637    0.095506
535    0.092004    0.097196
536    0.092975    0.097015
537    0.095390    0.096834
538    0.096156    0.096654
539    0.093658    0.096475
540    0.092609    0.096296
541    0.093803    0.096118
542    0.092044    0.095941
543    0.091686    0.095764
544    0.094251    0.095588
545    0.093050    0.095413
546    0.090144    0.095238
547    0.087769    0.095064
548    0.091201    0.096715
549    0.090871    0.096539
550    0.092699    0.098182
551    0.093866    0.098004
552    0.091844    0.097826
553    0.092050    0.097649
554    0.092502    0.097473
555    0.091390    0.097297
556    0.087745    0.097122
557    0.085453    0.096948
558    0.082698    0.096774
559    0.079544    0.096601
560    0.079883    0.096429
561    0.081313    0.096257
562    0.084358    0.096085
563    0.084910    0.095915
564    0.085325    0.095745
565    0.083834    0.095575
566    0.083836    0.095406
567    0.084547    0.095238
568    0.083574    0.095070
569    0.083154    0.094903
570    0.085411    0.096491
571    0.087039    0.096322
572    0.086153    0.096154
573    0.084336    0.095986
574    0.083751    0.095819
575    0.083737    0.095652
576    0.086496    0.097222
577    0.084970    0.097054
578    0.085702    0.096886
579    0.086318    0.096718
580    0.086940    0.096552
581    0.085844    0.096386
582    0.083747    0.096220
583    0.082460    0.096055
584    0.082313    0.095890
585    0.083475    0.095726
586    0.084312    0.095563
587    0.082525    0.095400
588    0.081851    0.095238
589    0.086105    0.096774
590    0.087458    0.096610
591    0.087787    0.096447
592    0.093194    0.097973
593    0.094227    0.097808
594    0.092281    0.097643
595    0.094394    0.099160
596    0.095638    0.098993
597    0.096345    0.098827
598    0.098820    0.098662
599    0.096130    0.098497
600    0.096247    0.098333
601    0.095501    0.098170
602    0.094170    0.098007
603    0.093692    0.097844
604    0.092682    0.097682
605    0.088412    0.097521
606    0.086467    0.097360
607    0.084637    0.097199
608    0.084450    0.097039
609    0.085560    0.096880
610    0.087959    0.096721
611    0.088460    0.096563
612    0.088161    0.096405
613    0.087264    0.096248
614    0.089460    0.097720
615    0.090732    0.097561
616    0.090384    0.097403
617    0.087910    0.097245
618    0.088832    0.097087
619    0.090056    0.096931
620    0.090228    0.096774
621    0.090588    0.098229
622    0.090669    0.098071
623    0.091777    0.097913
624    0.090260    0.097756
625    0.089186    0.097600
626    0.090490    0.097444
627    0.095218    0.098884
628    0.094949    0.098726
629    0.093248    0.098569
630    0.094944    0.100000
631    0.093667    0.099842
632    0.095411    0.099684
633    0.096114    0.099526
634    0.097981    0.099369
635    0.098139    0.099213
636    0.097121    0.099057
637    0.096804    0.098901
638    0.098076    0.100313
639    0.096798    0.100156
640    0.096211    0.100000
641    0.098034    0.099844
642    0.100853    0.101246
643    0.098309    0.101089
644    0.098239    0.100932
645    0.097945    0.100775
646    0.097358    0.100619
647    0.096399    0.100464
648    0.097227    0.100309
649    0.097001    0.100154
650    0.095466    0.100000
651    0.092948    0.099846
652    0.092404    0.099693
653    0.092260    0.099541
654    0.093394    0.099388
655    0.093010    0.099237
656    0.094007    0.099085
657    0.094034    0.098935
658    0.094775    0.098784
659    0.094686    0.098634
660    0.093333    0.098485
661    0.094036    0.098336
662    0.092338    0.098187
663    0.087921    0.098039
664    0.089881    0.099398
665    0.092345    0.100752
666    0.091977    0.100601
667    0.091290    0.100450
668    0.092818    0.101796
669    0.091032    0.101644
670    0.091222    0.101493
671    0.092275    0.101341
672    0.097615    0.102679
673    0.096737    0.102526
674    0.097274    0.102374
675    0.097230    0.102222
676    0.097466    0.102071
677    0.097790    0.101920
678    0.097741    0.101770
679    0.099143    0.101620
680    0.100728    0.101471
681    0.102161    0.101322
682    0.101895    0.101173
683    0.102525    0.101025
684    0.101434    0.100877
685    0.102536    0.102190
686    0.103042    0.102041
687    0.104097    0.101892
688    0.106088    0.103198
689    0.103184    0.103048
690    0.104055    0.104348
691    0.106408    0.105644
692    0.108324    0.106936
693    0.108223    0.106782
694    0.107388    0.106628
695    0.107719    0.106475
696    0.108398    0.106322
697    0.108581    0.106169
698    0.106250    0.106017
699    0.104895    0.105866
700    0.103810    0.105714
701    0.105969    0.106990
702    0.108785    0.108262
703    0.108705    0.108108
704    0.106957    0.107955
705    0.105656    0.107801
706    0.104206    0.107649
